TransactionNo,Items,DateTime,Daypart,DayType,SoldItems
1827,Scandinavian,11/21/2016 13:30,Afternoon,Weekday,272
1828,Coffee,11/21/2016 13:38,Afternoon,Weekday,237
1829,Coffee,11/21/2016 13:41,Afternoon,Weekday,211
1829,Cake,11/21/2016 13:41,Afternoon,Weekday,180
1830,Bread,11/21/2016 14:07,Afternoon,Weekday,201
1830,Tea,11/21/2016 14:07,Afternoon,Weekday,204
1831,Truffles,11/21/2016 14:20,Afternoon,Weekday,188
1832,Bread,11/21/2016 14:28,Afternoon,Weekday,235
1832,Fudge,11/21/2016 14:28,Afternoon,Weekday,227
1832,Medialuna,11/21/2016 14:28,Afternoon,Weekday,234
1832,Pastry,11/21/2016 14:28,Afternoon,Weekday,264
1833,Bread,11/21/2016 14:29,Afternoon,Weekday,302
1834,Tea,11/21/2016 14:32,Afternoon,Weekday,293
1834,Brownie,11/21/2016 14:32,Afternoon,Weekday,259
1834,Cake,11/21/2016 14:32,Afternoon,Weekday,229
1835,Juice,11/21/2016 14:36,Afternoon,Weekday,203
1835,Medialuna,11/21/2016 14:36,Afternoon,Weekday,229
1836,Tea,11/21/2016 14:54,Afternoon,Weekday,242
1836,Cake,11/21/2016 14:54,Afternoon,Weekday,233
1837,Coffee,11/21/2016 14:57,Afternoon,Weekday,267
1837,Tea,11/21/2016 14:57,Afternoon,Weekday,269
1837,Sandwich,11/21/2016 14:57,Afternoon,Weekday,270
1837,Medialuna,11/21/2016 14:57,Afternoon,Weekday,315
1837,Bread,11/21/2016 14:57,Afternoon,Weekday,364
1838,Alfajores,11/21/2016 15:23,Afternoon,Weekday,347
1839,Coffee,11/21/2016 15:24,Afternoon,Weekday,312
1839,Coffee,11/21/2016 15:24,Afternoon,Weekday,274
1840,Cookies,11/21/2016 15:35,Afternoon,Weekday,237
1840,My-5 Fruit Shoot,11/21/2016 15:35,Afternoon,Weekday,278
1840,Coffee,11/21/2016 15:35,Afternoon,Weekday,284
1840,Keeping It Local,11/21/2016 15:35,Afternoon,Weekday,277
1841,Hot chocolate,11/21/2016 15:47,Afternoon,Weekday,317
1841,Hot chocolate,11/21/2016 15:47,Afternoon,Weekday,313
1841,Bread,11/21/2016 15:47,Afternoon,Weekday,318
1841,Alfajores,11/21/2016 15:47,Afternoon,Weekday,374
1842,Bread,11/21/2016 16:00,Afternoon,Weekday,413
1843,Farm House,11/21/2016 16:11,Afternoon,Weekday,405
1844,Coffee,11/21/2016 16:18,Afternoon,Weekday,355
1844,Juice,11/21/2016 16:18,Afternoon,Weekday,306
1844,Pastry,11/21/2016 16:18,Afternoon,Weekday,271
1845,Cookies,11/21/2016 16:26,Afternoon,Weekday,306
1846,Brownie,11/21/2016 16:27,Afternoon,Weekday,315
1847,Coffee,11/22/2016 8:06,Morning,Weekday,301
1847,Medialuna,11/22/2016 8:06,Morning,Weekday,356
1848,Keeping It Local,11/22/2016 9:07,Morning,Weekday,348
1848,Coffee,11/22/2016 9:07,Morning,Weekday,355
1849,Tea,11/22/2016 9:33,Morning,Weekday,422
1850,Tea,11/22/2016 9:42,Morning,Weekday,465
1850,Medialuna,11/22/2016 9:42,Morning,Weekday,467
1851,Scandinavian,11/22/2016 9:59,Morning,Weekday,404
1851,Bread,11/22/2016 9:59,Morning,Weekday,347
1852,Scandinavian,11/22/2016 10:01,Morning,Weekday,305
1852,Bread,11/22/2016 10:01,Morning,Weekday,336
1853,Pastry,11/22/2016 10:08,Morning,Weekday,340
1853,Keeping It Local,11/22/2016 10:08,Morning,Weekday,318
1853,Coffee,11/22/2016 10:08,Morning,Weekday,362
1853,Hot chocolate,11/22/2016 10:08,Morning,Weekday,348
1854,Bread,11/22/2016 10:21,Morning,Weekday,363
1855,Coffee,11/22/2016 10:25,Morning,Weekday,435
1856,Bread,11/22/2016 10:28,Morning,Weekday,491
1857,Coffee,11/22/2016 10:29,Morning,Weekday,505
1857,Cookies,11/22/2016 10:29,Morning,Weekday,404
1858,Coffee,11/22/2016 10:34,Morning,Weekday,359
1858,Coffee,11/22/2016 10:34,Morning,Weekday,310
1858,Pastry,11/22/2016 10:34,Morning,Weekday,337
1859,Tea,11/22/2016 11:05,Morning,Weekday,360
1860,Coffee,11/22/2016 11:57,Morning,Weekday,342
1860,Brownie,11/22/2016 11:57,Morning,Weekday,406
1860,Bread,11/22/2016 11:57,Morning,Weekday,396
1861,Sandwich,11/22/2016 12:15,Afternoon,Weekday,420
1861,Coke,11/22/2016 12:15,Afternoon,Weekday,472
1862,Cake,11/22/2016 12:34,Afternoon,Weekday,548
1862,Bread,11/22/2016 12:34,Afternoon,Weekday,559
1862,Tea,11/22/2016 12:34,Afternoon,Weekday,463
1862,Medialuna,11/22/2016 12:34,Afternoon,Weekday,407
1863,Bread,11/22/2016 12:35,Afternoon,Weekday,362
1864,Coffee,11/22/2016 12:40,Afternoon,Weekday,405
1864,Medialuna,11/22/2016 12:40,Afternoon,Weekday,417
1864,Brownie,11/22/2016 12:40,Afternoon,Weekday,391
1865,Bread,11/22/2016 12:41,Afternoon,Weekday,419
1866,Coffee,11/22/2016 13:05,Afternoon,Weekday,461
1867,Medialuna,11/22/2016 13:07,Afternoon,Weekday,472
1868,Coffee,11/22/2016 13:17,Afternoon,Weekday,535
1868,Scandinavian,11/22/2016 13:17,Afternoon,Weekday,622
1868,Medialuna,11/22/2016 13:17,Afternoon,Weekday,606
1869,Tea,11/22/2016 13:26,Afternoon,Weekday,508
1869,Brownie,11/22/2016 13:26,Afternoon,Weekday,461
1870,Coffee,11/22/2016 13:34,Afternoon,Weekday,390
1870,Pastry,11/22/2016 13:34,Afternoon,Weekday,432
1871,Coffee,11/22/2016 13:47,Afternoon,Weekday,112
1872,Fudge,11/22/2016 13:59,Afternoon,Weekday,118
1872,Cake,11/22/2016 13:59,Afternoon,Weekday,132
1872,Coffee,11/22/2016 13:59,Afternoon,Weekday,129
1872,Tea,11/22/2016 13:59,Afternoon,Weekday,112
1873,Bread,11/22/2016 14:12,Afternoon,Weekday,118
1874,Coffee,11/22/2016 14:22,Afternoon,Weekday,132
1874,Cake,11/22/2016 14:22,Afternoon,Weekday,129
1875,Sandwich,11/22/2016 14:42,Afternoon,Weekday,121
1875,Coffee,11/22/2016 14:42,Afternoon,Weekday,135
1875,Coffee,11/22/2016 14:42,Afternoon,Weekday,148
1875,Tea,11/22/2016 14:42,Afternoon,Weekday,148
1875,Brownie,11/22/2016 14:42,Afternoon,Weekday,136
1875,Cake,11/22/2016 14:42,Afternoon,Weekday,119
1876,Coffee,11/22/2016 15:02,Afternoon,Weekday,104
1876,Alfajores,11/22/2016 15:02,Afternoon,Weekday,118
1876,Coffee,11/22/2016 15:02,Afternoon,Weekday,115
1876,Cake,11/22/2016 15:02,Afternoon,Weekday,126
1877,Coffee,11/22/2016 15:08,Afternoon,Weekday,141
1877,Coffee,11/22/2016 15:08,Afternoon,Weekday,135
1878,Mineral water,11/22/2016 15:17,Afternoon,Weekday,125
1879,Coffee,11/22/2016 15:25,Afternoon,Weekday,149
1879,Cookies,11/22/2016 15:25,Afternoon,Weekday,170
1880,Bread,11/22/2016 15:29,Afternoon,Weekday,170
1880,Cake,11/22/2016 15:29,Afternoon,Weekday,158
1881,Bread,11/22/2016 15:39,Afternoon,Weekday,133
1882,Coffee,11/22/2016 15:40,Afternoon,Weekday,114
1885,Tea,11/22/2016 16:36,Afternoon,Weekday,140
1885,Brownie,11/22/2016 16:36,Afternoon,Weekday,145
1885,Cake,11/22/2016 16:36,Afternoon,Weekday,150
1886,Hot chocolate,11/22/2016 16:39,Afternoon,Weekday,178
1886,Hot chocolate,11/22/2016 16:39,Afternoon,Weekday,163
1886,Medialuna,11/22/2016 16:39,Afternoon,Weekday,172
1887,Hot chocolate,11/22/2016 16:39,Afternoon,Weekday,178
1888,Coffee,11/22/2016 17:10,Evening,Weekday,199
1888,Bread,11/22/2016 17:10,Evening,Weekday,199
1889,Cake,11/22/2016 17:18,Evening,Weekday,184
1889,Coffee,11/22/2016 17:18,Evening,Weekday,162
1890,Coffee,11/23/2016 8:11,Morning,Weekday,146
1890,Cake,11/23/2016 8:11,Morning,Weekday,166
1891,Hot chocolate,11/23/2016 9:05,Morning,Weekday,171
1891,Medialuna,11/23/2016 9:05,Morning,Weekday,180
1891,Coffee,11/23/2016 9:05,Morning,Weekday,193
1892,Hot chocolate,11/23/2016 9:06,Morning,Weekday,181
1892,Medialuna,11/23/2016 9:06,Morning,Weekday,183
1892,Coffee,11/23/2016 9:06,Morning,Weekday,218
1893,Coffee,11/23/2016 9:07,Morning,Weekday,230
1893,Hot chocolate,11/23/2016 9:07,Morning,Weekday,242
1893,Medialuna,11/23/2016 9:07,Morning,Weekday,209
1894,Coffee,11/23/2016 9:54,Morning,Weekday,191
1894,Keeping It Local,11/23/2016 9:54,Morning,Weekday,172
1894,Bread,11/23/2016 9:54,Morning,Weekday,194
1895,Coffee,11/23/2016 10:06,Morning,Weekday,196
1896,Coffee,11/23/2016 10:11,Morning,Weekday,196
1897,Coffee,11/23/2016 10:15,Morning,Weekday,236
1898,Coffee,11/23/2016 10:19,Morning,Weekday,235
1898,Bread,11/23/2016 10:19,Morning,Weekday,229
1899,Coffee,11/23/2016 10:22,Morning,Weekday,243
1899,Sandwich,11/23/2016 10:22,Morning,Weekday,264
1900,Bread,11/23/2016 10:33,Morning,Weekday,272
1900,Keeping It Local,11/23/2016 10:33,Morning,Weekday,237
1900,Cake,11/23/2016 10:33,Morning,Weekday,211
1901,Coffee,11/23/2016 10:50,Morning,Weekday,180
1902,Brownie,11/23/2016 11:12,Morning,Weekday,201
1902,Cookies,11/23/2016 11:12,Morning,Weekday,204
1903,Bread,11/23/2016 11:34,Morning,Weekday,188
1904,Juice,11/23/2016 11:42,Morning,Weekday,235
1904,Bread,11/23/2016 11:42,Morning,Weekday,227
1905,Coffee,11/23/2016 11:50,Morning,Weekday,234
1905,Cookies,11/23/2016 11:50,Morning,Weekday,264
1906,Coffee,11/23/2016 11:50,Morning,Weekday,302
1907,Coffee,11/23/2016 12:24,Afternoon,Weekday,293
1907,Medialuna,11/23/2016 12:24,Afternoon,Weekday,259
1907,Cookies,11/23/2016 12:24,Afternoon,Weekday,229
1907,Tea,11/23/2016 12:24,Afternoon,Weekday,203
1908,Tea,11/23/2016 12:35,Afternoon,Weekday,229
1908,Cookies,11/23/2016 12:35,Afternoon,Weekday,242
1909,Mineral water,11/23/2016 12:42,Afternoon,Weekday,233
1910,Coffee,11/23/2016 12:49,Afternoon,Weekday,267
1910,Bread,11/23/2016 12:49,Afternoon,Weekday,269
1910,Tea,11/23/2016 12:49,Afternoon,Weekday,270
1910,Pastry,11/23/2016 12:49,Afternoon,Weekday,315
1910,Tiffin,11/23/2016 12:49,Afternoon,Weekday,364
1910,Cake,11/23/2016 12:49,Afternoon,Weekday,112
1911,Coffee,11/23/2016 13:04,Afternoon,Weekday,118
1912,Cookies,11/23/2016 13:13,Afternoon,Weekday,132
1913,Sandwich,11/23/2016 13:25,Afternoon,Weekday,129
1914,Coffee,11/23/2016 13:26,Afternoon,Weekday,121
1915,Tea,11/23/2016 13:40,Afternoon,Weekday,135
1915,Sandwich,11/23/2016 13:40,Afternoon,Weekday,148
1916,Jam,11/23/2016 13:51,Afternoon,Weekday,148
1917,Brownie,11/23/2016 13:55,Afternoon,Weekday,136
1917,Tea,11/23/2016 13:55,Afternoon,Weekday,119
1919,Bread,11/23/2016 14:07,Afternoon,Weekday,104
1920,Bread,11/23/2016 14:22,Afternoon,Weekday,118
1920,Olum & polenta,11/23/2016 14:22,Afternoon,Weekday,115
1921,Bread,11/23/2016 14:52,Afternoon,Weekday,126
1922,Polenta,11/23/2016 14:53,Afternoon,Weekday,141
1922,Tea,11/23/2016 14:53,Afternoon,Weekday,135
1923,Coffee,11/23/2016 14:59,Afternoon,Weekday,125
1923,Sandwich,11/23/2016 14:59,Afternoon,Weekday,149
1924,Coffee,11/23/2016 15:00,Afternoon,Weekday,170
1925,Coffee,11/23/2016 15:05,Afternoon,Weekday,170
1925,Cake,11/23/2016 15:05,Afternoon,Weekday,158
1926,Tea,11/23/2016 15:09,Afternoon,Weekday,133
1926,Coffee,11/23/2016 15:09,Afternoon,Weekday,114
1926,Alfajores,11/23/2016 15:09,Afternoon,Weekday,140
1927,Coke,11/23/2016 15:23,Afternoon,Weekday,145
1928,Coffee,11/23/2016 15:44,Afternoon,Weekday,150
1929,Coffee,11/23/2016 16:00,Afternoon,Weekday,178
1930,Coffee,11/23/2016 16:14,Afternoon,Weekday,163
1930,Medialuna,11/23/2016 16:14,Afternoon,Weekday,172
1931,Cookies,11/23/2016 16:31,Afternoon,Weekday,178
1931,Bread,11/23/2016 16:31,Afternoon,Weekday,199
1932,Coffee,11/23/2016 16:36,Afternoon,Weekday,199
1933,Coffee,11/23/2016 17:00,Evening,Weekday,184
1934,Bread,11/23/2016 17:29,Evening,Weekday,162
1935,Bread,11/24/2016 8:41,Morning,Weekday,146
1936,Coffee,11/24/2016 9:08,Morning,Weekday,166
1937,Coffee,11/24/2016 9:10,Morning,Weekday,171
1938,Hot chocolate,11/24/2016 9:11,Morning,Weekday,180
1939,Pastry,11/24/2016 9:20,Morning,Weekday,193
1940,Coffee,11/24/2016 9:21,Morning,Weekday,181
1940,Keeping It Local,11/24/2016 9:21,Morning,Weekday,183
1941,Pastry,11/24/2016 9:24,Morning,Weekday,218
1941,Bread,11/24/2016 9:24,Morning,Weekday,230
1942,Bread,11/24/2016 9:26,Morning,Weekday,242
1942,Keeping It Local,11/24/2016 9:26,Morning,Weekday,209
1943,Pastry,11/24/2016 9:28,Morning,Weekday,191
1944,Hot chocolate,11/24/2016 9:30,Morning,Weekday,172
1945,Coffee,11/24/2016 9:31,Morning,Weekday,194
1945,Pastry,11/24/2016 9:31,Morning,Weekday,196
1946,Bread,11/24/2016 9:43,Morning,Weekday,196
1946,Medialuna,11/24/2016 9:43,Morning,Weekday,236
1947,Medialuna,11/24/2016 9:53,Morning,Weekday,235
1947,Medialuna,11/24/2016 9:53,Morning,Weekday,229
1947,Pastry,11/24/2016 9:53,Morning,Weekday,243
1947,Alfajores,11/24/2016 9:53,Morning,Weekday,264
1948,Coffee,11/24/2016 9:55,Morning,Weekday,272
1949,Coffee,11/24/2016 10:02,Morning,Weekday,237
1950,Tea,11/24/2016 10:05,Morning,Weekday,211
1950,Cake,11/24/2016 10:05,Morning,Weekday,180
1951,Coffee,11/24/2016 10:06,Morning,Weekday,201
1951,Bread,11/24/2016 10:06,Morning,Weekday,204
1952,Coffee,11/24/2016 10:07,Morning,Weekday,188
1953,Bread,11/24/2016 10:13,Morning,Weekday,235
1953,Tea,11/24/2016 10:13,Morning,Weekday,227
1953,Cake,11/24/2016 10:13,Morning,Weekday,234
1954,Bread,11/24/2016 10:18,Morning,Weekday,264
1954,Bread,11/24/2016 10:18,Morning,Weekday,302
1954,Coffee,11/24/2016 10:18,Morning,Weekday,293
1955,Coffee,11/24/2016 10:23,Morning,Weekday,259
1955,Alfajores,11/24/2016 10:23,Morning,Weekday,229
1956,Coffee,11/24/2016 10:25,Morning,Weekday,203
1957,Bread,11/24/2016 10:45,Morning,Weekday,229
1957,Cookies,11/24/2016 10:45,Morning,Weekday,242
1958,Bread,11/24/2016 10:48,Morning,Weekday,233
1958,Sandwich,11/24/2016 10:48,Morning,Weekday,267
1958,Tea,11/24/2016 10:48,Morning,Weekday,269
1959,Bread,11/24/2016 10:51,Morning,Weekday,270
1960,Tea,11/24/2016 10:59,Morning,Weekday,315
1960,Coffee,11/24/2016 10:59,Morning,Weekday,364
1960,Cake,11/24/2016 10:59,Morning,Weekday,347
1961,Bread,11/24/2016 11:03,Morning,Weekday,312
1962,Hot chocolate,11/24/2016 11:05,Morning,Weekday,274
1962,Brownie,11/24/2016 11:05,Morning,Weekday,237
1963,Bread,11/24/2016 11:34,Morning,Weekday,278
1964,Tea,11/24/2016 11:39,Morning,Weekday,284
1964,Coffee,11/24/2016 11:39,Morning,Weekday,277
1965,Coffee,11/24/2016 11:46,Morning,Weekday,317
1965,Cake,11/24/2016 11:46,Morning,Weekday,313
1966,The Nomad,11/24/2016 11:57,Morning,Weekday,318
1966,Bread,11/24/2016 11:57,Morning,Weekday,374
1966,Tea,11/24/2016 11:57,Morning,Weekday,413
1967,Coffee,11/24/2016 12:05,Afternoon,Weekday,405
1967,Smoothies,11/24/2016 12:05,Afternoon,Weekday,355
1968,Bread,11/24/2016 12:18,Afternoon,Weekday,306
1969,Bread,11/24/2016 12:20,Afternoon,Weekday,271
1970,Coffee,11/24/2016 12:35,Afternoon,Weekday,306
1970,Bread,11/24/2016 12:35,Afternoon,Weekday,315
1971,Coffee,11/24/2016 12:54,Afternoon,Weekday,301
1971,Cake,11/24/2016 12:54,Afternoon,Weekday,356
1972,Fudge,11/24/2016 12:57,Afternoon,Weekday,348
1972,Coffee,11/24/2016 12:57,Afternoon,Weekday,355
1972,Coffee,11/24/2016 12:57,Afternoon,Weekday,422
1972,Sandwich,11/24/2016 12:57,Afternoon,Weekday,465
1973,Brownie,11/24/2016 13:12,Afternoon,Weekday,467
1974,Bread,11/24/2016 13:23,Afternoon,Weekday,404
1974,Sandwich,11/24/2016 13:23,Afternoon,Weekday,347
1975,Coffee,11/24/2016 13:28,Afternoon,Weekday,305
1976,Bread,11/24/2016 13:29,Afternoon,Weekday,336
1976,Brownie,11/24/2016 13:29,Afternoon,Weekday,340
1977,Sandwich,11/24/2016 13:31,Afternoon,Weekday,318
1978,Coffee,11/24/2016 13:39,Afternoon,Weekday,362
1978,Sandwich,11/24/2016 13:39,Afternoon,Weekday,348
1978,Hearty & Seasonal,11/24/2016 13:39,Afternoon,Weekday,363
1979,Coffee,11/24/2016 13:58,Afternoon,Weekday,435
1980,Tea,11/24/2016 13:58,Afternoon,Weekday,491
1980,Cake,11/24/2016 13:58,Afternoon,Weekday,505
1981,Coffee,11/24/2016 14:18,Afternoon,Weekday,404
1981,Bread,11/24/2016 14:18,Afternoon,Weekday,359
1982,Coffee,11/24/2016 14:19,Afternoon,Weekday,310
1982,Sandwich,11/24/2016 14:19,Afternoon,Weekday,337
1983,Coffee,11/24/2016 14:32,Afternoon,Weekday,360
1984,Cake,11/24/2016 14:35,Afternoon,Weekday,342
1985,Coffee,11/24/2016 14:52,Afternoon,Weekday,406
1985,Alfajores,11/24/2016 14:52,Afternoon,Weekday,396
1986,Coffee,11/24/2016 14:53,Afternoon,Weekday,420
1986,Cake,11/24/2016 14:53,Afternoon,Weekday,472
1987,Tea,11/24/2016 14:58,Afternoon,Weekday,548
1987,Tea,11/24/2016 14:58,Afternoon,Weekday,559
1988,Bread,11/24/2016 15:17,Afternoon,Weekday,463
1989,Tea,11/24/2016 15:30,Afternoon,Weekday,407
1989,Cake,11/24/2016 15:30,Afternoon,Weekday,362
1990,Brownie,11/24/2016 15:33,Afternoon,Weekday,405
1990,Alfajores,11/24/2016 15:33,Afternoon,Weekday,417
1991,Hack the stack,11/24/2016 16:00,Afternoon,Weekday,391
1991,Art Tray,11/24/2016 16:00,Afternoon,Weekday,419
1991,Coffee,11/24/2016 16:00,Afternoon,Weekday,461
1992,Tea,11/24/2016 16:09,Afternoon,Weekday,472
1993,Coffee,11/24/2016 16:32,Afternoon,Weekday,535
1993,Cake,11/24/2016 16:32,Afternoon,Weekday,622
1994,Coffee,11/24/2016 16:49,Afternoon,Weekday,606
1994,Coke,11/24/2016 16:49,Afternoon,Weekday,508
1995,Hack the stack,11/24/2016 17:02,Evening,Weekday,461
1995,My-5 Fruit Shoot,11/24/2016 17:02,Evening,Weekday,390
1995,Tea,11/24/2016 17:02,Evening,Weekday,432
1995,Art Tray,11/24/2016 17:02,Evening,Weekday,112
1996,Ella's Kitchen Pouches,11/24/2016 17:10,Evening,Weekday,118
1997,Coffee,11/25/2016 8:08,Morning,Weekday,132
1997,Medialuna,11/25/2016 8:08,Morning,Weekday,129
1998,Coffee,11/25/2016 8:52,Morning,Weekday,112
1999,Coffee,11/25/2016 9:04,Morning,Weekday,118
1999,Coffee,11/25/2016 9:04,Morning,Weekday,132
2000,Coffee,11/25/2016 9:09,Morning,Weekday,129
2000,Bread,11/25/2016 9:09,Morning,Weekday,121
2001,Coffee,11/25/2016 9:10,Morning,Weekday,135
2001,Medialuna,11/25/2016 9:10,Morning,Weekday,148
2002,Coffee,11/25/2016 9:21,Morning,Weekday,148
2003,Coffee,11/25/2016 9:29,Morning,Weekday,136
2004,Coffee,11/25/2016 9:31,Morning,Weekday,119
2004,Pastry,11/25/2016 9:31,Morning,Weekday,104
2004,Bread,11/25/2016 9:31,Morning,Weekday,118
2005,Bread,11/25/2016 9:35,Morning,Weekday,115
2005,Coffee,11/25/2016 9:35,Morning,Weekday,126
2006,Bread,11/25/2016 9:36,Morning,Weekday,141
2007,Keeping It Local,11/25/2016 9:44,Morning,Weekday,135
2007,Coffee,11/25/2016 9:44,Morning,Weekday,125
2007,Bread,11/25/2016 9:44,Morning,Weekday,149
2008,Coffee,11/25/2016 9:50,Morning,Weekday,170
2009,Coffee,11/25/2016 9:51,Morning,Weekday,170
2009,Coffee,11/25/2016 9:51,Morning,Weekday,158
2010,Keeping It Local,11/25/2016 9:55,Morning,Weekday,133
2010,Tea,11/25/2016 9:55,Morning,Weekday,114
2010,Brownie,11/25/2016 9:55,Morning,Weekday,140
2010,Bread,11/25/2016 9:55,Morning,Weekday,145
2011,Coffee,11/25/2016 9:57,Morning,Weekday,150
2011,Pastry,11/25/2016 9:57,Morning,Weekday,178
2012,Bread,11/25/2016 9:59,Morning,Weekday,163
2013,Coffee,11/25/2016 10:05,Morning,Weekday,172
2013,Cake,11/25/2016 10:05,Morning,Weekday,178
2014,Coffee,11/25/2016 10:13,Morning,Weekday,199
2014,Keeping It Local,11/25/2016 10:13,Morning,Weekday,199
2015,Coffee,11/25/2016 10:15,Morning,Weekday,184
2016,Bread,11/25/2016 10:28,Morning,Weekday,162
2016,Medialuna,11/25/2016 10:28,Morning,Weekday,146
2017,Bread,11/25/2016 10:38,Morning,Weekday,166
2017,Focaccia,11/25/2016 10:38,Morning,Weekday,171
2018,Medialuna,11/25/2016 10:41,Morning,Weekday,180
2018,Coffee,11/25/2016 10:41,Morning,Weekday,193
2019,Bread,11/25/2016 10:44,Morning,Weekday,181
2020,Coffee,11/25/2016 10:49,Morning,Weekday,183
2020,Coffee,11/25/2016 10:49,Morning,Weekday,218
2021,Coffee,11/25/2016 10:59,Morning,Weekday,230
2022,Bread,11/25/2016 11:00,Morning,Weekday,242
2023,Farm House,11/25/2016 11:05,Morning,Weekday,209
2024,Coffee,11/25/2016 11:06,Morning,Weekday,191
2024,Pastry,11/25/2016 11:06,Morning,Weekday,172
2025,Cookies,11/25/2016 11:39,Morning,Weekday,194
2025,Juice,11/25/2016 11:39,Morning,Weekday,196
2025,Tea,11/25/2016 11:39,Morning,Weekday,196
2025,Alfajores,11/25/2016 11:39,Morning,Weekday,236
2026,Coffee,11/25/2016 11:40,Morning,Weekday,235
2026,Alfajores,11/25/2016 11:40,Morning,Weekday,229
2027,Coffee,11/25/2016 11:48,Morning,Weekday,243
2027,Sandwich,11/25/2016 11:48,Morning,Weekday,264
2028,Coffee,11/25/2016 12:09,Afternoon,Weekday,272
2029,Coffee,11/25/2016 12:10,Afternoon,Weekday,237
2029,Coffee,11/25/2016 12:10,Afternoon,Weekday,211
2030,Bread,11/25/2016 12:11,Afternoon,Weekday,180
2031,Coffee,11/25/2016 12:12,Afternoon,Weekday,201
2031,Bread,11/25/2016 12:12,Afternoon,Weekday,204
2033,Coffee,11/25/2016 12:21,Afternoon,Weekday,188
2034,Tea,11/25/2016 12:27,Afternoon,Weekday,235
2035,Sandwich,11/25/2016 12:28,Afternoon,Weekday,227
2035,Bread,11/25/2016 12:28,Afternoon,Weekday,234
2036,Tea,11/25/2016 12:42,Afternoon,Weekday,264
2036,Art Tray,11/25/2016 12:42,Afternoon,Weekday,302
2037,Bread,11/25/2016 12:44,Afternoon,Weekday,293
2038,Coffee,11/25/2016 12:52,Afternoon,Weekday,259
2038,Cake,11/25/2016 12:52,Afternoon,Weekday,229
2039,Mineral water,11/25/2016 12:55,Afternoon,Weekday,203
2039,Coffee,11/25/2016 12:55,Afternoon,Weekday,229
2040,Mineral water,11/25/2016 12:56,Afternoon,Weekday,242
2041,Tartine,11/25/2016 12:58,Afternoon,Weekday,233
2042,Coffee,11/25/2016 13:02,Afternoon,Weekday,267
2043,Bread,11/25/2016 13:04,Afternoon,Weekday,269
2043,Coffee,11/25/2016 13:04,Afternoon,Weekday,270
2044,Bread,11/25/2016 13:07,Afternoon,Weekday,315
2045,Hot chocolate,11/25/2016 13:12,Afternoon,Weekday,364
2045,Bread,11/25/2016 13:12,Afternoon,Weekday,112
2045,Sandwich,11/25/2016 13:12,Afternoon,Weekday,118
2048,Juice,11/25/2016 13:38,Afternoon,Weekday,132
2049,Bread,11/25/2016 13:40,Afternoon,Weekday,129
2050,Mineral water,11/25/2016 13:57,Afternoon,Weekday,121
2051,Sandwich,11/25/2016 14:13,Afternoon,Weekday,135
2051,Bread,11/25/2016 14:13,Afternoon,Weekday,148
2051,Jam,11/25/2016 14:13,Afternoon,Weekday,148
2052,Coffee,11/25/2016 14:14,Afternoon,Weekday,136
2052,Sandwich,11/25/2016 14:14,Afternoon,Weekday,119
2052,Bread,11/25/2016 14:14,Afternoon,Weekday,104
2053,Tea,11/25/2016 14:32,Afternoon,Weekday,118
2054,Tea,11/25/2016 14:33,Afternoon,Weekday,115
2055,Bread,11/25/2016 14:48,Afternoon,Weekday,126
2055,Pastry,11/25/2016 14:48,Afternoon,Weekday,141
2057,Coffee,11/25/2016 15:31,Afternoon,Weekday,135
2057,Tea,11/25/2016 15:31,Afternoon,Weekday,125
2058,Bread,11/25/2016 15:31,Afternoon,Weekday,149
2058,Brownie,11/25/2016 15:31,Afternoon,Weekday,170
2059,Alfajores,11/25/2016 15:53,Afternoon,Weekday,170
2059,Alfajores,11/25/2016 15:53,Afternoon,Weekday,158
2059,Bread,11/25/2016 15:53,Afternoon,Weekday,133
2061,Coffee,11/25/2016 16:02,Afternoon,Weekday,114
2061,Medialuna,11/25/2016 16:02,Afternoon,Weekday,140
2062,Medialuna,11/25/2016 16:07,Afternoon,Weekday,145
2063,Coffee,11/25/2016 16:16,Afternoon,Weekday,150
2063,Bread,11/25/2016 16:16,Afternoon,Weekday,178
2063,Pastry,11/25/2016 16:16,Afternoon,Weekday,163
2063,Medialuna,11/25/2016 16:16,Afternoon,Weekday,172
2065,Tea,11/25/2016 17:10,Evening,Weekday,178
2065,Alfajores,11/25/2016 17:10,Evening,Weekday,199
2065,Cake,11/25/2016 17:10,Evening,Weekday,199
2066,Tea,11/25/2016 17:12,Evening,Weekday,184
2066,Brownie,11/25/2016 17:12,Evening,Weekday,162
2066,Alfajores,11/25/2016 17:12,Evening,Weekday,146
2066,Pastry,11/25/2016 17:12,Evening,Weekday,166
2066,Bread,11/25/2016 17:12,Evening,Weekday,171
2067,Medialuna,11/25/2016 17:15,Evening,Weekday,180
2067,Pastry,11/25/2016 17:15,Evening,Weekday,193
2068,Brownie,11/25/2016 17:19,Evening,Weekday,181
2069,Bread,11/26/2016 8:29,Morning,Weekend,183
2070,Coffee,11/26/2016 8:47,Morning,Weekend,218
